"run_id","invalid_reason","count"
"72,823",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body72,3
"72,820",Region is toplevel region.,3
"72,814","Call instruction:   %call19 = call i32 @strcmp(i8* %arraydecay18, i8* getelementptr inbounds ([1024 x i8], [1024 x i8]* @lastpath, i64 0, i64 0)) #5",1
"72,814","Call instruction:   %call = tail call i8* (i8*, i8*, ...) bitcast (i8* (...)* @sindex to i8* (i8*, i8*, ...)*)(i8* %8, i8* getelementptr inbounds ([10 x i8], [10 x i8]* @.str.1, i64 0, i64 0)) #5",1
"72,814",Region is toplevel region.,1
"72,812",Non affine access function: (8 * (sext i32 %idxprom.pn.in to i64))<nsw>,4
"72,805","Base address not invariant in current region:  %l.1488 = phi %struct.vlink* [ %43, %while.body367.lr.ph ], [ %l.2, %if.end398 ]",1
"72,805","Call instruction:   %call135 = call i8* (i8*, i8*, ...) bitcast (i8* (...)* @stcopyr to i8* (i8*, i8*, ...)*)(i8* %arraydecay134, i8* %20) #5",1
"72,805",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body,1
"72,805",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: startover.outer,1
"72,805",Polly returned no reason,1
"72,805",Region is toplevel region.,2
"72,802",Region is toplevel region.,1
"72,795",Condition in BB 'land.end' neither constant nor an icmp instruction,1
"72,795",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body,2
"72,795",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: land.rhs406,8
"72,795",Region is toplevel region.,3
"72,794","Call instruction:   %call8 = tail call i32 @strcmp(i8* %5, i8* getelementptr inbounds ([5 x i8], [5 x i8]* @.str.1, i64 0, i64 0)) #4",1
"72,794","Call instruction:   %call = tail call i32 @strcmp(i8* %2, i8* getelementptr inbounds ([6 x i8], [6 x i8]* @.str, i64 0, i64 0)) #4",1
"72,794",Region is toplevel region.,2
"72,791","Base address not invariant in current region:  %cur_arg.2 = phi i8* [ %incdec.ptr16, %while.body15 ], [ %cur_arg.0309, %sw.bb115 ]",1
"72,791",Region is toplevel region.,3
"72,789","Base address not invariant in current region:  %lowest.0.lcssa = phi %struct.vlink* [ %q.0.lowest.0.lcssa, %for.cond48.for.end59_crit_edge ], [ %p.2121, %for.body45 ]",1
"72,789",Region is toplevel region.,1
"72,780",Region is toplevel region.,1
"72,777","Call instruction:   %call2 = tail call noalias i8* @calloc(i64 %conv, i64 8) #4",1
"72,777",Region is toplevel region.,1
"72,773",Call instruction:   %call = tail call noalias i8* @malloc(i64 24) #3,1
"72,773",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,1
"72,773",Region is toplevel region.,3
"72,771",Call instruction:   %call = tail call noalias i8* @malloc(i64 24) #3,1
"72,771",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,1
"72,771",Region is toplevel region.,3
"72,760",Non affine access function: (4 * (zext i8 %4 to i64))<nuw><nsw>,1
"72,760","Non affine access function: (zext i32 {(-1 + %M),+,(-1 * %div)}<%for.body38> to i64)",1
"72,760","Non affine access function: {(zext i32 (8 * (zext i8 %1 to i32)) to i64),+,1}<nuw><nsw><%for.body13>",1
"72,760",Non affine access function: (zext i32 %hash.0.lcssa to i64),1
"72,760",Non affine branch in BB 'for.end' with LHS: %1 and RHS: 0,1
"72,760",Non affine branch in BB 'if.end190' with LHS: %49 and RHS: 10,1
"72,760",Non affine branch in BB 'if.end213' with LHS: %38 and RHS: 10,1
"72,760",Non affine branch in BB 'if.end52' with LHS: %10 and RHS: 0,1
"72,760",Non affine branch in BB 'if.end83' with LHS: %26 and RHS: 10,1
"72,760",Non affine branch in BB 'while.body136' with LHS: %24 and RHS: 10,1
"72,760",Non affine loop bound '(-2 + (zext i32 (1 + %last.0229) to i64))<nsw>' in loop: for.body6,1
"72,760",Non affine loop bound '(-2 + (zext i32 (1 + %last.4) to i64))<nsw>' in loop: for.body103,1
"72,760",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body,5
"72,760",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,2
"72,760",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body.profile.exit.split,2
"72,760",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.cond31,1
"72,760",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.cond42,1
"72,760",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.cond56,1
"72,760",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.cond73,1
"72,760",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.cond9,1
"72,760",Polly returned no reason,2
"72,760",Region is toplevel region.,16
"72,757",Non affine access function: (sext i32 %i.0431 to i64),1
"72,757",Non affine access function: (sext i32 %i.4422 to i64),3
"72,753",Call instruction:   %call7 = tail call %struct.rnode* @Pop(%struct.snode** nonnull %s) #4,1
"72,753",Call instruction:   %call8 = tail call %struct.rnode* @Pop(%struct.snode** nonnull %stk) #4,1
"72,753",Call instruction:   %call = tail call noalias i8* @malloc(i64 16) #4,2
"72,753",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: lor.rhs,1
"72,753",Region is toplevel region.,1
"72,751",Non affine access function: (sext i32 (-1 + %start.0.lcssa) to i64),1
"72,751",Non affine branch in BB 'for.end55' with LHS: %10 and RHS: 0,1
"72,751",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body,1
"72,751",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,1
"72,751",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.cond50,2
"72,751",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.cond89,3
"72,751",Region is toplevel region.,4
"72,746",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body360,1
"72,746",Region is toplevel region.,6
"72,737","Call instruction:   %call282 = call i8* @strcpy(i8* getelementptr inbounds ([256 x i8], [256 x i8]* @CurrentFileName, i64 0, i64 0), i8* %85) #9",1
"72,737","Call instruction:   %call376 = call i8* @strcpy(i8* getelementptr inbounds ([256 x i8], [256 x i8]* @CurrentFileName, i64 0, i64 0), i8* %119) #9",1
"72,737","Call instruction:   %call437 = call i8* @strcpy(i8* getelementptr inbounds ([256 x i8], [256 x i8]* @CurrentFileName, i64 0, i64 0), i8* %139) #9",1
"72,737",Non affine access function: (sext i32 %i1.addr.0 to i64),1
"72,737",Non affine branch in BB 'if.end63' with LHS: %16 and RHS: 0,1
"72,737",Non affine loop bound '(-1 + (sext i32 (2 * %call63) to i64) + (-1 * (sext i32 %call63 to i64))<nsw>)' in loop: for.body68,1
"72,737",Non affine loop bound '(-1 + (sext i32 (2 * %call) to i64) + (-1 * (sext i32 %call to i64))<nsw>)' in loop: for.body33,2
"72,737",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body434,1
"72,737",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,3
"72,737",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body169.profile.exit.split,3
"72,737",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body230.profile.exit.split,3
"72,737",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body369,1
"72,737",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body.profile.exit.split,3
"72,737",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.cond,2
"72,737",Polly returned no reason,4
"72,737",Region is toplevel region.,15
"72,735",Non affine branch in BB 'if.end' with LHS: %call and RHS: 0,1
"72,733",Region is toplevel region.,3
"72,730",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body,1
"72,730",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.inc42,1
"72,730",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,6
"72,730",Region is toplevel region.,1
"72,726",Non affine loop bound '(-2 + (trunc i64 %call to i32))' in loop: for.inc,1
"72,726",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,7
"72,726",Region is toplevel region.,2
"72,719",Non affine access function: (4 * (zext i8 %10 to i64))<nuw><nsw>,1
"72,719",Non affine access function: (4 * (zext i8 %19 to i64))<nuw><nsw>,1
"72,719",Non affine access function: (4 * (zext i8 %42 to i64))<nuw><nsw>,1
"72,719",Non affine access function: (4 * (zext i8 %49 to i64))<nuw><nsw>,1
"72,719",Non affine loop bound '(-2 + (trunc i64 %call to i32))' in loop: for.inc,3
"72,719",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,15
"72,719",Region is toplevel region.,2
"72,708","Base address not invariant in current region:  %plptr.0650 = phi %struct.plist* [ %call13, %for.body17.lr.ph ], [ %39, %for.inc49 ]",1
"72,708","Base address not invariant in current region:  %plptr.1648 = phi %struct.plist* [ %call61, %for.body65.lr.ph ], [ %82, %for.inc121 ]",1
"72,701","Base address not invariant in current region:  %plptr.0650 = phi %struct.plist* [ %call13, %for.body17.lr.ph ], [ %39, %for.inc49 ]",1
"72,701","Base address not invariant in current region:  %plptr.1648 = phi %struct.plist* [ %call61, %for.body65.lr.ph ], [ %82, %for.inc121 ]",1
"72,696","Base address not invariant in current region:  %plptr.0653 = phi %struct.plist* [ %call13, %for.body17.lr.ph ], [ %39, %for.inc49 ]",1
"72,696","Base address not invariant in current region:  %plptr.1651 = phi %struct.plist* [ %call61, %for.body65.lr.ph ], [ %82, %for.inc121 ]",1
"72,694",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body212,1
"72,694",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body305,1
"72,694",Region is toplevel region.,1
"72,691",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body177,1
"72,691",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body206,1
"72,691",Region is toplevel region.,2
"72,688",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body165,1
"72,688",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body194,1
"72,688",Region is toplevel region.,2
"72,682",Region is toplevel region.,6
"72,679",Region is toplevel region.,2
"72,677",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body,1
"72,674",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body24,1
"72,674",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body4,1
"72,674",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body57,1
"72,674",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body91,1
"72,665",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body46,1
"72,661",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.cond,1
"72,656","Base address not invariant in current region:  %netptr.298 = phi %struct.netbox* [ %netptr.1, %for.body29.lr.ph ], [ %27, %for.inc66 ]",1
"72,656","Base address not invariant in current region:  %netptr.298 = phi %struct.netbox* [ %netptr.298.ph, %for.body29.profile.exit.split ]",1
"72,646",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.cond,1
"72,641","Base address not invariant in current region:  %netptr.2381 = phi %struct.netbox* [ %netptr.1, %for.body.lr.ph ], [ %54, %for.inc108 ]",1
"72,641","Base address not invariant in current region:  %netptr.2381 = phi %struct.netbox* [ %netptr.2381.ph, %for.body.profile.exit.split ]",1
"72,641","Base address not invariant in current region:  %netptr.5376 = phi %struct.netbox* [ %netptr.4, %for.body189.lr.ph ], [ %92, %for.inc232 ]",1
"72,641","Base address not invariant in current region:  %netptr.5376 = phi %struct.netbox* [ %netptr.5376.ph, %for.body189.profile.exit.split ]",1
"72,637","Base address not invariant in current region:  %netptr.2396 = phi %struct.netbox* [ %netptr.1, %for.body190.lr.ph ], [ %69, %for.inc233 ]",1
"72,637","Base address not invariant in current region:  %netptr.2396 = phi %struct.netbox* [ %netptr.2396.ph, %for.body190.profile.exit.split ]",1
"72,637",Non affine access function: (152 + (8 * (sext i32 %3 to i64))<nsw>)<nsw>,1
"72,637",Non affine access function: (4 + (20 * (sext i32 %20 to i64))<nsw>)<nsw>,1
"72,637",Non affine access function: (4 + (20 * (sext i32 %site.3 to i64))<nsw>)<nsw>,1
"72,637",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body338,2
"72,632",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body,5
"72,632",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body10,1
"72,632",Region is toplevel region.,5
"72,622","Call instruction:   %call512 = call i32 @newOrient(%struct.cellbox* %.lcssa958, i32 4) #3",2
"72,622",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body.lr.ph,2
"72,622",Polly returned no reason,2
"72,622","Possible aliasing: ""spots"", "" <unknown> "", "" <unknown> """,2
"72,622",Region is toplevel region.,2
"72,616","Base address not invariant in current region:  %netptr.297 = phi %struct.netbox* [ %netptr.1, %for.body27.lr.ph ], [ %25, %for.inc64 ]",1
"72,616","Base address not invariant in current region:  %netptr.297 = phi %struct.netbox* [ %netptr.297.ph, %for.body27.profile.exit.split ]",1
"72,605",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body1047,1
"72,605",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body449,1
"72,605",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body579,2
"72,605",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body649,3
"72,605",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body816,2
"72,605",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body962,2
"72,591","Call instruction:   %call277 = tail call i32 @newOrient(%struct.cellbox* %.lcssa367, i32 4) #4",1
"72,591",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body.lr.ph,2
"72,591",Polly returned no reason,1
"72,589","Call instruction:   %call285 = tail call i32 @newOrient(%struct.cellbox* %.lcssa377, i32 4) #4",1
"72,589",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body.lr.ph,2
"72,589",Polly returned no reason,1
"72,580",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body4,1
"72,576",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: do.body14,1
"72,572","Base address not invariant in current region:  %netptr.044 = phi %struct.netbox* [ %netptr.041, %for.body17.lr.ph ], [ %netptr.0, %for.inc30 ]",1
"72,572",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body,1
"72,560",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body317,1
"72,560",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body447,2
"72,560",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body517,2
"72,560",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body608,1
"72,560",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body684,2
"72,560",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body830,2
"72,546",Call instruction:   %call42 = tail call noalias i8* @malloc(i64 %mul41) #4,1
"72,546",Call instruction:   %call58 = tail call noalias i8* @malloc(i64 %mul57) #4,1
"72,546",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body218,1
"72,546",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body387,1
"72,546",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body427,1
"72,546",Region is toplevel region.,2
"72,544",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body77,1
"72,544",Region is toplevel region.,1
"72,517",Call instruction:   %call622 = call noalias i8* @malloc(i64 %mul621) #6,1
"72,517",Call instruction:   %call635 = call noalias i8* @malloc(i64 %mul634) #6,1
"72,517",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body1107,1
"72,517",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body815,1
"72,517",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body838,2
"72,517",Polly returned no reason,2
"72,517",Region is toplevel region.,5
"72,512",Region is toplevel region.,2
"72,507",Region is toplevel region.,1
"72,503",Region is toplevel region.,1
"72,500",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body71,1
"72,500",Polly returned no reason,2
"72,500",Region is toplevel region.,1
"72,483","Call instruction:   %call995 = call i32 (%struct._IO_FILE*, i8*, ...) @fscanf(%struct._IO_FILE* %fp, i8* getelementptr inbounds ([6 x i8], [6 x i8]* @.str.15, i64 0, i64 0), double* nonnull %space) #6",1
"72,483",Non affine branch in BB 'if.else2631' with LHS: %647 and RHS: 0,2
"72,483",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body1187,1
"72,483",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body130,1
"72,483",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body1341,1
"72,483",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body2623,1
"72,483",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body278,1
"72,483",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body512,1
"72,483",Region is toplevel region.,9
"72,466",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body,1
"72,445",Non affine loop bound '(-1 + (-1 * (sext i32 %l.0357 to i64)) + ((sext i32 (%109 + %l.0357) to i64) smax (1 + (sext i32 %l.0357 to i64))<nsw>))' in loop: for.body279,1
"72,445",Non affine loop bound '(-1 + (-1 * (sext i32 %l.0.lcssa to i64)) + ((sext i32 ((-1 * %sum.5.lcssa) + %114 + %l.0.lcssa) to i64) smax (1 + (sext i32 %l.0.lcssa to i64))<nsw>))' in loop: for.body302,1
"72,445",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: do.body166,1
"72,437",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body1000,1
"72,437",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body22,1
"72,437",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body305,1
"72,437",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body487,1
"72,437",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body576,1
"72,437",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body796,1
"72,437",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body93,1
"72,437",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body950,1
"72,437",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body979,1
"72,433",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body,1
"72,428",Non affine loop bound '(-2 + (zext i32 (1 + %pinctr.0.lcssa) to i64))<nsw>' in loop: for.body896,1
"72,428",Region is toplevel region.,5
"72,419",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body2335,1
"72,419",Polly returned no reason,1
"72,419",Region is toplevel region.,5
"72,416",Region is toplevel region.,1
"72,408",Region is toplevel region.,1
"72,404",Non affine access function: (152 + (8 * (sext i32 %104 to i64))<nsw>)<nsw>,1
"72,404",Non affine access function: (152 + (8 * (sext i32 %38 to i64))<nsw>)<nsw>,1
"72,404",Non affine access function: (152 + (8 * (sext i32 %60 to i64))<nsw>)<nsw>,1
"72,404",Non affine access function: (152 + (8 * (sext i32 %82 to i64))<nsw>)<nsw>,1
"72,404",Region is toplevel region.,4
"72,401","Call instruction:   call void @initPts(i32 %17, i8* %15, i32 %16) #5",1
"72,401",Region is toplevel region.,1
"72,400",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: do.body,3
"72,392",Call instruction:   tail call void @MTIdentity(%struct.MT* %t),1
"72,392",Non affine branch in BB 'if.end24' with LHS: %y.addr.2 and RHS: 0,1
"72,392",Region is toplevel region.,2
"72,379","Non affine access function: {(2 + (2 * (sext i32 %number.1.lcssa to i64)))<nsw>,+,2}<nsw><%for.body337>",1
"72,379","Non affine access function: {(2 + (2 * (sext i32 %number.3.lcssa to i64)))<nsw>,+,2}<nsw><%for.body490>",1
"72,379","Non affine loop bound '((-1 * %212) + {1,+,1}<nuw><%if.end250> + %treeSize.3712)' in loop: for.body552",1
"72,379",Non affine loop bound '(1 + (sext i32 %97 to i64) + (-3 smax (-1 + (-1 * (sext i32 %97 to i64))<nsw>)<nsw>))' in loop: for.body337,1
"72,379",Non affine loop bound '(-2 + (zext i32 (2 + %235) to i64))<nsw>' in loop: for.body636,1
"72,379",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body,1
"72,379",Region is toplevel region.,1
"72,376",Region is toplevel region.,3
"72,371",Non affine loop bound '(-2 + (zext i32 (1 + %rem)<nsw> to i64))<nsw>' in loop: for.body60,2
"72,371",Non affine loop bound '(-2 + (zext i32 (1 + %sub26.) to i64))<nsw>' in loop: for.body120,2
"72,371",Region is toplevel region.,2
"72,367","Base address not invariant in current region:  %hptr.016 = phi %struct.dlink1* [ %hptr.012, %for.body.lr.ph ], [ %hptr.0, %for.inc ]",1
"72,367","Base address not invariant in current region:  %vptr.016 = phi %struct.dlink1* [ %vptr.012, %for.body.lr.ph ], [ %vptr.0, %for.inc ]",1
"72,365",Non affine loop bound '%conv24' in loop: for.body34,1
"72,365",Region is toplevel region.,1
"72,360",Call instruction:   %call85 = call double @sqrt(double %conv84) #6,2
"72,360",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body179,1
"72,360",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body317,1
"72,360",Region is toplevel region.,2
"72,353",Region is toplevel region.,1
"72,351","Base address not invariant in current region:  %occuptr.1.in = phi i32** [ %arrayidx481, %if.then477 ], [ @bucket, %if.end466 ], [ @bucket, %if.end446 ]",1
"72,351",Non affine access function: (8 * (sext i32 %lowBinX.1 to i64))<nsw>,1
"72,351",Polly returned no reason,5
"72,350",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body,1
"72,350",Region is toplevel region.,1
"72,347",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body46,1
"72,346",Region is toplevel region.,1
"72,341",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body123,2
"72,341",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body234,2
"72,341",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body488,1
"72,341",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body82,1
"72,336",Non affine loop bound '(-1 + (-1 * (sext i32 %pinctr.0.lcssa to i64)) + ((sext i32 (%ecount.0.lcssa + %pinctr.0.lcssa) to i64) smax (1 + (sext i32 %pinctr.0.lcssa to i64))<nsw>))' in loop: for.body598,1
"72,336",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body412,1
"72,336",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body62,1
"72,334",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body205,1
"72,334",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body294,1
"72,334",Region is toplevel region.,1
"72,333",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body169,1
"72,333",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body194,1
"72,333",Region is toplevel region.,1
"72,331",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body158,1
"72,331",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body183,1
"72,331",Region is toplevel region.,1
"72,313",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body244,2
"72,313",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body97,2
"72,310",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: do.body,1
"72,310",Polly returned no reason,1
"72,303",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body1121,1
"72,303",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body141,1
"72,303",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body344,2
"72,303",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body418,3
"72,303",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body709,2
"72,303",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body983,2
"72,299",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: while.body.lr.ph,2
"72,293","Base address not invariant in current region:  %hptr.016 = phi %struct.dlink1* [ %hptr.012, %for.body.lr.ph ], [ %hptr.0, %for.inc ]",1
"72,293","Base address not invariant in current region:  %hptr.021 = phi %struct.dlink1* [ %hptr.017, %for.body.lr.ph ], [ %hptr.0, %for.inc ]",1
"72,293","Base address not invariant in current region:  %vptr.016 = phi %struct.dlink1* [ %vptr.012, %for.body.lr.ph ], [ %vptr.0, %for.inc ]",1
"72,293","Base address not invariant in current region:  %vptr.021 = phi %struct.dlink1* [ %vptr.017, %for.body.lr.ph ], [ %vptr.0, %for.inc ]",1
"72,288","Base address not invariant in current region:  %tileptr2.0284 = phi %struct.tilebox* [ %tileptr2.0282, %for.body149.lr.ph ], [ %tileptr2.0, %for.inc ]",1
"72,288","Call instruction:   %call = tail call i32 @whoOverlaps(i32 %cell.0263, i32 %7, i32 %9, i32 %12, i32 0, i32 1, i32 0)",1
"72,288",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body124,1
"72,288",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body168,1
"72,288",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body40,1
"72,288",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body80,1
"72,288",Region is toplevel region.,1
"72,282",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body,1
"72,278","Base address not invariant in current region:  %beptr.016 = phi %struct.dlink2* [ %beptr.012, %for.body.lr.ph ], [ %beptr.0, %for.inc ]",1
"72,278","Base address not invariant in current region:  %leptr.016 = phi %struct.dlink2* [ %leptr.012, %for.body.lr.ph ], [ %leptr.0, %for.inc ]",1
"72,278","Call instruction:   %call532 = tail call i32 @backCheck(i32 %l.1, i32 %r.1, i32 %7, i32 %htloc.4)",1
"72,278",Non affine access function: (20 + (40 * (sext i32 %94 to i64))<nsw>)<nsw>,1
"72,278",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body483,1
"72,270","Base address not invariant in current region:  %netptr.01084 = phi %struct.netbox* [ %netptr.01078, %for.body.lr.ph ], [ %netptr.0, %for.inc ]",1
"72,266","Base address not invariant in current region:  %netptr.2219 = phi %struct.netbox* [ %netptr.1, %for.body91.lr.ph ], [ %59, %for.inc120 ]",1
"72,266",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body180,1
"72,262","Base address not invariant in current region:  %netptr.2227 = phi %struct.netbox* [ %netptr.1, %for.body123.lr.ph ], [ %84, %for.inc151 ]",1
"72,243","Non affine access function: {((4 * (sext i32 %349 to i64)) + {408,+,404}<%for.body969>),+,-4}<nw><%for.body1126>",1
"72,243",Non affine loop bound '(1 + (sext i32 %230 to i64) + (-3 smax (-1 + (-1 * (sext i32 %230 to i64))<nsw>)<nsw>))' in loop: for.body734,2
"72,243",Non affine loop bound '(1 + (sext i32 %238 to i64) + (-3 smax (-1 + (-1 * (sext i32 %238 to i64))<nsw>)<nsw>))' in loop: for.body764,1
"72,243",Non affine loop bound '(-1 + (sext i32 %343 to i64) + (-1 * (sext i32 %hiFill.21854 to i64))<nsw> + ((sext i32 %hiFill.21854 to i64) smax (1 + (sext i32 %hiFill.21854 to i64) + (-1 * (sext i32 %343 to i64))<nsw>)))' in loop: for.body1099,1
"72,243",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body1160,1
"72,243",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body1186,1
"72,243",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body124,1
"72,243",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body182,1
"72,243",Non affine loop bound '***COULDNOTCOMPUTE***' in loop: for.body818,1
